symbol,date,close
WMT,2024-09-09,77.34
XOM,2024-09-09,115.01
AAPL,2024-09-10,220.11
AMD,2024-09-10,142.84
AMZN,2024-09-10,179.55
CRM,2024-09-10,246.16
CRWD,2024-09-10,61.935
DUOL,2024-09-10,217.11
GOOGL,2024-09-10,148.66
JPM,2024-09-10,205.56
META,2024-09-10,504.79
MSFT,2024-09-10,414.2
NVDA,2024-09-10,108.1
PANW,2024-09-10,173.79
SPY,2024-09-10,548.79
TSLA,2024-09-10,226.17
UNH,2024-09-10,599.03
WMT,2024-09-10,78.81
XOM,2024-09-10,110.82
AAPL,2024-09-11,222.66
AMD,2024-09-11,149.86
AMZN,2024-09-11,184.52
CRM,2024-09-11,249.57
CRWD,2024-09-11,63.3825
DUOL,2024-09-11,223.18
GOOGL,2024-09-11,151.16
JPM,2024-09-11,207.23
META,2024-09-11,511.83
MSFT,2024-09-11,423.04
NVDA,2024-09-11,116.91
PANW,2024-09-11,170.885
SPY,2024-09-11,554.42
TSLA,2024-09-11,228.13
UNH,2024-09-11,589.75
WMT,2024-09-11,78.84
XOM,2024-09-11,109.72
AAPL,2024-09-12,222.77
AMD,2024-09-12,150.77
AMZN,2024-09-12,187
CRM,2024-09-12,253.37
CRWD,2024-09-12,64.275
DUOL,2024-09-12,228.96
GOOGL,2024-09-12,154.69
JPM,2024-09-12,206.6
META,2024-09-12,525.6
MSFT,2024-09-12,427
NVDA,2024-09-12,119.14
PANW,2024-09-12,172.58
SPY,2024-09-12,559.09
TSLA,2024-09-12,229.81
UNH,2024-09-12,588.42
WMT,2024-09-12,79.66
XOM,2024-09-12,111.23
AAPL,2024-09-13,222.5
AMD,2024-09-13,152.31
AMZN,2024-09-13,186.49
CRM,2024-09-13,254.57
CRWD,2024-09-13,64.7825
DUOL,2024-09-13,228.73
GOOGL,2024-09-13,157.46
JPM,2024-09-13,204.32
META,2024-09-13,524.62
MSFT,2024-09-13,430.59
NVDA,2024-09-13,119.1
PANW,2024-09-13,173.45
SPY,2024-09-13,562.01
TSLA,2024-09-13,230.29
UNH,2024-09-13,594.32
WMT,2024-09-13,80.6
XOM,2024-09-13,111.15
AAPL,2024-09-16,216.32
AMD,2024-09-16,152.08
AMZN,2024-09-16,184.89
CRM,2024-09-16,256.91
CRWD,2024-09-16,66.9525
DUOL,2024-09-16,234
GOOGL,2024-09-16,158.06
JPM,2024-09-16,207.86
META,2024-09-16,533.28
MSFT,2024-09-16,431.34
NVDA,2024-09-16,116.78
PANW,2024-09-16,173.055
SPY,2024-09-16,562.84
TSLA,2024-09-16,226.78
UNH,2024-09-16,589.14
WMT,2024-09-16,80.56
XOM,2024-09-16,112.71
AAPL,2024-09-17,216.79
AMD,2024-09-17,150.82
AMZN,2024-09-17,186.88
CRM,2024-09-17,255.19
CRWD,2024-09-17,67.18
DUOL,2024-09-17,242.48
GOOGL,2024-09-17,159.32
JPM,2024-09-17,209.25
META,2024-09-17,536.32
MSFT,2024-09-17,435.15
NVDA,2024-09-17,115.59
PANW,2024-09-17,168.965
SPY,2024-09-17,563.07
TSLA,2024-09-17,227.87
UNH,2024-09-17,577.96
WMT,2024-09-17,78.6
XOM,2024-09-17,114.18
AAPL,2024-09-18,220.69
AMD,2024-09-18,148.29
AMZN,2024-09-18,186.43
CRM,2024-09-18,252.43
CRWD,2024-09-18,66.78
DUOL,2024-09-18,250.23
GOOGL,2024-09-18,159.81
JPM,2024-09-18,207.53
META,2024-09-18,537.95
MSFT,2024-09-18,430.81
NVDA,2024-09-18,113.37
PANW,2024-09-18,164.875
SPY,2024-09-18,561.4
TSLA,2024-09-18,227.2
UNH,2024-09-18,580.65
WMT,2024-09-18,79.03
XOM,2024-09-18,114.58
AAPL,2024-09-19,228.87
AMD,2024-09-19,156.74
AMZN,2024-09-19,189.87
CRM,2024-09-19,265.99
CRWD,2024-09-19,69.345
DUOL,2024-09-19,264
GOOGL,2024-09-19,162.14
JPM,2024-09-19,210.48
META,2024-09-19,559.1
MSFT,2024-09-19,438.69
NVDA,2024-09-19,117.87
PANW,2024-09-19,166.8
SPY,2024-09-19,570.98
TSLA,2024-09-19,243.92
UNH,2024-09-19,577.07
WMT,2024-09-19,78.04
XOM,2024-09-19,116
AAPL,2024-09-20,228.2
AMD,2024-09-20,155.95
AMZN,2024-09-20,191.6
CRM,2024-09-20,266.8
CRWD,2024-09-20,74.9625
DUOL,2024-09-20,268.34
GOOGL,2024-09-20,163.59
JPM,2024-09-20,211.09
META,2024-09-20,561.35
MSFT,2024-09-20,435.27
NVDA,2024-09-20,116
PANW,2024-09-20,170.06
SPY,2024-09-20,568.25
TSLA,2024-09-20,238.25
UNH,2024-09-20,575
WMT,2024-09-20,79.06
XOM,2024-09-20,115.27
AAPL,2024-09-23,226.47
AMD,2024-09-23,156.75
AMZN,2024-09-23,193.88
CRM,2024-09-23,264.21
CRWD,2024-09-23,73.285
DUOL,2024-09-23,270.27
GOOGL,2024-09-23,161.85
JPM,2024-09-23,211.44
META,2024-09-23,564.41
MSFT,2024-09-23,433.51
NVDA,2024-09-23,116.26
PANW,2024-09-23,172.085
SPY,2024-09-23,569.67
TSLA,2024-09-23,250
UNH,2024-09-23,573.41
WMT,2024-09-23,80.33
XOM,2024-09-23,117.36
AAPL,2024-09-24,227.37
AMD,2024-09-24,158.32
AMZN,2024-09-24,193.96
CRM,2024-09-24,270.44
CRWD,2024-09-24,72.135
DUOL,2024-09-24,269.79
GOOGL,2024-09-24,162.29
JPM,2024-09-24,211.59
META,2024-09-24,563.33
MSFT,2024-09-24,429.17
NVDA,2024-09-24,120.87
PANW,2024-09-24,171.76
SPY,2024-09-24,571.3
TSLA,2024-09-24,254.27
UNH,2024-09-24,575.19
WMT,2024-09-24,80.67
XOM,2024-09-24,117.05
AAPL,2024-09-25,226.37
AMD,2024-09-25,162.02
AMZN,2024-09-25,192.53
CRM,2024-09-25,274.09
CRWD,2024-09-25,71.6175
DUOL,2024-09-25,287.54
GOOGL,2024-09-25,161.49
JPM,2024-09-25,210.19
META,2024-09-25,568.31
MSFT,2024-09-25,432.11
NVDA,2024-09-25,123.51
PANW,2024-09-25,170.255
SPY,2024-09-25,570.04
TSLA,2024-09-25,257.02
UNH,2024-09-25,576.31
WMT,2024-09-25,81.4
XOM,2024-09-25,114.77
AAPL,2024-09-26,227.52
AMD,2024-09-26,167.49
AMZN,2024-09-26,191.16
CRM,2024-09-26,275.76
CRWD,2024-09-26,70.37
DUOL,2024-09-26,277.96
GOOGL,2024-09-26,162.73
JPM,2024-09-26,209.78
META,2024-09-26,567.84
MSFT,2024-09-26,431.31
NVDA,2024-09-26,124.04
PANW,2024-09-26,169.365
SPY,2024-09-26,572.3
TSLA,2024-09-26,254.22
UNH,2024-09-26,574.81
WMT,2024-09-26,79.92
XOM,2024-09-26,112.8
AAPL,2024-09-27,227.79
AMD,2024-09-27,164.35
AMZN,2024-09-27,187.97
CRM,2024-09-27,276.64
CRWD,2024-09-27,71.465
DUOL,2024-09-27,278.03
GOOGL,2024-09-27,163.95
JPM,2024-09-27,210.5
META,2024-09-27,567.36
MSFT,2024-09-27,428.02
NVDA,2024-09-27,121.4
PANW,2024-09-27,167.875
SPY,2024-09-27,571.47
TSLA,2024-09-27,260.46
UNH,2024-09-27,581.85
WMT,2024-09-27,79.78
XOM,2024-09-27,115.82
AAPL,2024-09-30,233
AMD,2024-09-30,164.08
AMZN,2024-09-30,186.33
CRM,2024-09-30,273.71
CRWD,2024-09-30,70.1175
DUOL,2024-09-30,282.02
GOOGL,2024-09-30,165.85
JPM,2024-09-30,210.86
META,2024-09-30,572.44
MSFT,2024-09-30,430.3
NVDA,2024-09-30,121.44
PANW,2024-09-30,170.9
SPY,2024-09-30,573.76
TSLA,2024-09-30,261.63
UNH,2024-09-30,584.68
WMT,2024-09-30,80.75
XOM,2024-09-30,117.22
AAPL,2024-10-01,226.21
AMD,2024-10-01,159.75
AMZN,2024-10-01,185.13
CRM,2024-10-01,270.87
CRWD,2024-10-01,68.7875
DUOL,2024-10-01,280.66
GOOGL,2024-10-01,166.99
JPM,2024-10-01,207.04
META,2024-10-01,576.47
MSFT,2024-10-01,420.69
NVDA,2024-10-01,117
PANW,2024-10-01,164.645
SPY,2024-10-01,568.62
TSLA,2024-10-01,258.02
UNH,2024-10-01,583.3
WMT,2024-10-01,81.27
XOM,2024-10-01,119.93
AAPL,2024-10-02,226.78
AMD,2024-10-02,159.78
AMZN,2024-10-02,184.76
CRM,2024-10-02,279.48
CRWD,2024-10-02,70.06
DUOL,2024-10-02,285.42
GOOGL,2024-10-02,165.86
JPM,2024-10-02,207.29
META,2024-10-02,572.81
MSFT,2024-10-02,417.13
NVDA,2024-10-02,118.85
PANW,2024-10-02,166.065
SPY,2024-10-02,568.86
TSLA,2024-10-02,249.02
UNH,2024-10-02,592.31
WMT,2024-10-02,80.43
XOM,2024-10-02,121.52
AAPL,2024-10-03,225.67
AMD,2024-10-03,162.85
AMZN,2024-10-03,181.96
CRM,2024-10-03,280.91
CRWD,2024-10-03,70.9375
DUOL,2024-10-03,283.66
GOOGL,2024-10-03,165.86
JPM,2024-10-03,205.23
META,2024-10-03,582.77
MSFT,2024-10-03,416.54
NVDA,2024-10-03,122.85
PANW,2024-10-03,167.97
SPY,2024-10-03,567.82
TSLA,2024-10-03,240.66
UNH,2024-10-03,592.75
WMT,2024-10-03,80.43
XOM,2024-10-03,122.58
AAPL,2024-10-04,226.8
AMD,2024-10-04,170.9
AMZN,2024-10-04,186.51
CRM,2024-10-04,287.75
CRWD,2024-10-04,73.06
DUOL,2024-10-04,283.49
GOOGL,2024-10-04,167.06
JPM,2024-10-04,211.22
META,2024-10-04,595.94
MSFT,2024-10-04,416.06
NVDA,2024-10-04,124.92
PANW,2024-10-04,171.18
SPY,2024-10-04,572.98
TSLA,2024-10-04,250.08
UNH,2024-10-04,591.2
WMT,2024-10-04,80.94
XOM,2024-10-04,124.83
AAPL,2024-10-07,221.69
AMD,2024-10-07,170.97
AMZN,2024-10-07,180.8
CRM,2024-10-07,284.57
CRWD,2024-10-07,71.7425
DUOL,2024-10-07,279.75
GOOGL,2024-10-07,162.98
JPM,2024-10-07,210.93
META,2024-10-07,584.78
MSFT,2024-10-07,409.54
NVDA,2024-10-07,127.72
PANW,2024-10-07,168.97
SPY,2024-10-07,567.8
TSLA,2024-10-07,240.83
UNH,2024-10-07,583.56
WMT,2024-10-07,79.1
XOM,2024-10-07,125.37
AAPL,2024-10-08,225.77
AMD,2024-10-08,172.8
AMZN,2024-10-08,182.72
CRM,2024-10-08,291.57
CRWD,2024-10-08,73.2525
DUOL,2024-10-08,284.95
GOOGL,2024-10-08,164.38
JPM,2024-10-08,210.75
META,2024-10-08,592.89
MSFT,2024-10-08,414.71
NVDA,2024-10-08,132.89
PANW,2024-10-08,177.565
SPY,2024-10-08,573.17
TSLA,2024-10-08,244.5
UNH,2024-10-08,581.58
WMT,2024-10-08,79.71
XOM,2024-10-08,122.04
AAPL,2024-10-09,229.54
AMD,2024-10-09,171.02
AMZN,2024-10-09,185.17
CRM,2024-10-09,287.92
CRWD,2024-10-09,74.585
DUOL,2024-10-09,291.97
GOOGL,2024-10-09,161.86
JPM,2024-10-09,213.42
META,2024-10-09,590.51
MSFT,2024-10-09,417.46
NVDA,2024-10-09,132.65
PANW,2024-10-09,181.435
SPY,2024-10-09,577.14
TSLA,2024-10-09,241.05
UNH,2024-10-09,591.22
WMT,2024-10-09,80.4
XOM,2024-10-09,122.09
AAPL,2024-10-10,229.04
AMD,2024-10-10,164.18
AMZN,2024-10-10,186.65
CRM,2024-10-10,290.17
CRWD,2024-10-10,78.73
DUOL,2024-10-10,290.28
GOOGL,2024-10-10,162.08
JPM,2024-10-10,212.84
META,2024-10-10,583.83
MSFT,2024-10-10,415.84
NVDA,2024-10-10,134.81
PANW,2024-10-10,184.7
SPY,2024-10-10,576.13
TSLA,2024-10-10,238.77
UNH,2024-10-10,597.7
WMT,2024-10-10,79.61
XOM,2024-10-10,123.14
AAPL,2024-10-11,227.55
AMD,2024-10-11,167.89
AMZN,2024-10-11,188.82
CRM,2024-10-11,288.1
CRWD,2024-10-11,80.0525
DUOL,2024-10-11,289.75
GOOGL,2024-10-11,163.24
JPM,2024-10-11,222.29
META,2024-10-11,589.95
MSFT,2024-10-11,416.32
NVDA,2024-10-11,134.8
PANW,2024-10-11,186.6
SPY,2024-10-11,579.58
TSLA,2024-10-11,217.8
UNH,2024-10-11,598.05
WMT,2024-10-11,80.1
XOM,2024-10-11,123.61
AAPL,2024-10-14,231.3
AMD,2024-10-14,165.27
AMZN,2024-10-14,187.54
CRM,2024-10-14,291.64
CRWD,2024-10-14,77.63
DUOL,2024-10-14,288.26
GOOGL,2024-10-14,164.96
JPM,2024-10-14,221.48
META,2024-10-14,590.42
MSFT,2024-10-14,419.14
NVDA,2024-10-14,138.07
PANW,2024-10-14,186.955
SPY,2024-10-14,584.32
TSLA,2024-10-14,219.16
UNH,2024-10-14,605.4
WMT,2024-10-14,80.29
XOM,2024-10-14,124.08
AAPL,2024-10-15,233.85
AMD,2024-10-15,156.64
AMZN,2024-10-15,187.69
CRM,2024-10-15,288.35
CRWD,2024-10-15,75.5775
DUOL,2024-10-15,290.59
GOOGL,2024-10-15,165.46
JPM,2024-10-15,222.39
META,2024-10-15,586.27
MSFT,2024-10-15,418.74
NVDA,2024-10-15,131.6
PANW,2024-10-15,187.22
SPY,2024-10-15,579.78
TSLA,2024-10-15,219.57
UNH,2024-10-15,556.29
WMT,2024-10-15,81.65
XOM,2024-10-15,120.35
AAPL,2024-10-16,231.78
AMD,2024-10-16,156.13
AMZN,2024-10-16,186.89
CRM,2024-10-16,290.86
CRWD,2024-10-16,76.56
DUOL,2024-10-16,286.5
GOOGL,2024-10-16,165.16
JPM,2024-10-16,223.64
META,2024-10-16,576.79
MSFT,2024-10-16,416.12
NVDA,2024-10-16,135.72
PANW,2024-10-16,186.615
SPY,2024-10-16,582.3
TSLA,2024-10-16,221.33
UNH,2024-10-16,571.34
WMT,2024-10-16,81.22
XOM,2024-10-16,120.66
AAPL,2024-10-17,232.15
AMD,2024-10-17,156.25
AMZN,2024-10-17,187.53
CRM,2024-10-17,291.11
CRWD,2024-10-17,77.585
DUOL,2024-10-17,287.65
GOOGL,2024-10-17,162.93
JPM,2024-10-17,224.42
META,2024-10-17,576.93
MSFT,2024-10-17,416.72
NVDA,2024-10-17,136.93
PANW,2024-10-17,188.075
SPY,2024-10-17,582.35
TSLA,2024-10-17,220.89
UNH,2024-10-17,566.03
WMT,2024-10-17,80.89
XOM,2024-10-17,120.35
AAPL,2024-10-18,235
AMD,2024-10-18,155.97
AMZN,2024-10-18,188.99
CRM,2024-10-18,292.94
CRWD,2024-10-18,77.5375
DUOL,2024-10-18,286.12
GOOGL,2024-10-18,163.42
JPM,2024-10-18,225.37
META,2024-10-18,576.47
MSFT,2024-10-18,418.16
NVDA,2024-10-18,138
PANW,2024-10-18,187.415
SPY,2024-10-18,584.59
TSLA,2024-10-18,220.7
UNH,2024-10-18,569.61
WMT,2024-10-18,81.31
XOM,2024-10-18,120.01
AAPL,2024-10-21,236.48
AMD,2024-10-21,157.9
AMZN,2024-10-21,189.07
CRM,2024-10-21,291.29
CRWD,2024-10-21,77.3875
DUOL,2024-10-21,288.06
GOOGL,2024-10-21,164.07
JPM,2024-10-21,223
META,2024-10-21,575.16
MSFT,2024-10-21,418.78
NVDA,2024-10-21,143.71
PANW,2024-10-21,189.205
SPY,2024-10-21,583.63
TSLA,2024-10-21,218.85
UNH,2024-10-21,571.47
WMT,2024-10-21,80.81
XOM,2024-10-21,120.08
AAPL,2024-10-22,235.86
AMD,2024-10-22,154.09
AMZN,2024-10-22,189.7
CRM,2024-10-22,288.33
CRWD,2024-10-22,77.1275
DUOL,2024-10-22,281.3
GOOGL,2024-10-22,165.14
JPM,2024-10-22,224.12
META,2024-10-22,582.01
MSFT,2024-10-22,427.51
NVDA,2024-10-22,143.59
PANW,2024-10-22,188.05
SPY,2024-10-22,583.32
TSLA,2024-10-22,217.97
UNH,2024-10-22,569.86
WMT,2024-10-22,82.02
XOM,2024-10-22,120.7
AAPL,2024-10-23,230.76
AMD,2024-10-23,152.91
AMZN,2024-10-23,184.71
CRM,2024-10-23,284.43
CRWD,2024-10-23,74.825
DUOL,2024-10-23,279.93
GOOGL,2024-10-23,162.78
JPM,2024-10-23,223.41
META,2024-10-23,563.69
MSFT,2024-10-23,424.6
NVDA,2024-10-23,139.56
PANW,2024-10-23,179.095
SPY,2024-10-23,577.99
TSLA,2024-10-23,213.65
UNH,2024-10-23,564.64
WMT,2024-10-23,83.27
XOM,2024-10-23,120.27
AAPL,2024-10-24,230.57
AMD,2024-10-24,153.44
AMZN,2024-10-24,186.38
CRM,2024-10-24,286.76
CRWD,2024-10-24,76.1175
DUOL,2024-10-24,281.4
GOOGL,2024-10-24,162.72
JPM,2024-10-24,224.98
META,2024-10-24,567.78
MSFT,2024-10-24,424.73
NVDA,2024-10-24,140.41
PANW,2024-10-24,182.29
SPY,2024-10-24,579.24
TSLA,2024-10-24,260.48
UNH,2024-10-24,560.81
WMT,2024-10-24,83.04
XOM,2024-10-24,119.59
AAPL,2024-10-25,231.41
AMD,2024-10-25,156.23
AMZN,2024-10-25,187.83
CRM,2024-10-25,290.46
CRWD,2024-10-25,75.155
DUOL,2024-10-25,291.61
GOOGL,2024-10-25,165.27
JPM,2024-10-25,222.31
META,2024-10-25,573.25
MSFT,2024-10-25,428.15
NVDA,2024-10-25,141.54
PANW,2024-10-25,183.22
SPY,2024-10-25,579.04
TSLA,2024-10-25,269.19
UNH,2024-10-25,564.56
WMT,2024-10-25,82.51
XOM,2024-10-25,119.49
AAPL,2024-10-28,233.4
AMD,2024-10-28,159.92
AMZN,2024-10-28,188.39
CRM,2024-10-28,293.77
CRWD,2024-10-28,75.33
DUOL,2024-10-28,290.24
GOOGL,2024-10-28,166.72
JPM,2024-10-28,225.5
META,2024-10-28,578.16
MSFT,2024-10-28,426.59
NVDA,2024-10-28,140.52
PANW,2024-10-28,181.175
SPY,2024-10-28,580.83
TSLA,2024-10-28,262.51
UNH,2024-10-28,565.24
WMT,2024-10-28,82.75
XOM,2024-10-28,118.9
AAPL,2024-10-29,233.67
AMD,2024-10-29,166.25
AMZN,2024-10-29,190.83
CRM,2024-10-29,298.89
CRWD,2024-10-29,77.735
DUOL,2024-10-29,294.81
GOOGL,2024-10-29,169.68
JPM,2024-10-29,222.9
META,2024-10-29,593.28
MSFT,2024-10-29,431.95
NVDA,2024-10-29,141.25
PANW,2024-10-29,182.695
SPY,2024-10-29,581.77
TSLA,2024-10-29,259.52
UNH,2024-10-29,562.13
WMT,2024-10-29,81.7
XOM,2024-10-29,117.28
AAPL,2024-10-30,230.1
AMD,2024-10-30,148.6
AMZN,2024-10-30,192.73
CRM,2024-10-30,296.4
CRWD,2024-10-30,76.8625
DUOL,2024-10-30,299.97
GOOGL,2024-10-30,174.46
JPM,2024-10-30,224.41
META,2024-10-30,591.8
MSFT,2024-10-30,432.53
NVDA,2024-10-30,139.34
PANW,2024-10-30,179.755
SPY,2024-10-30,580.01
TSLA,2024-10-30,257.55
UNH,2024-10-30,562.96
WMT,2024-10-30,81.39
XOM,2024-10-30,116.69
AAPL,2024-10-31,225.91
AMD,2024-10-31,144.07
AMZN,2024-10-31,186.4
CRM,2024-10-31,291.37
CRWD,2024-10-31,74.2175
DUOL,2024-10-31,292.97
GOOGL,2024-10-31,171.11
JPM,2024-10-31,221.92
META,2024-10-31,567.58
MSFT,2024-10-31,406.35
NVDA,2024-10-31,132.76
PANW,2024-10-31,180.165
SPY,2024-10-31,568.64
TSLA,2024-10-31,249.85
UNH,2024-10-31,564.5
WMT,2024-10-31,81.95
XOM,2024-10-31,116.78
AAPL,2024-11-01,222.91
AMD,2024-11-01,141.86
AMZN,2024-11-01,197.93
CRM,2024-11-01,294.72
CRWD,2024-11-01,75.7825
DUOL,2024-11-01,293.68
GOOGL,2024-11-01,171.29
JPM,2024-11-01,222.94
META,2024-11-01,567.16
MSFT,2024-11-01,410.37
NVDA,2024-11-01,135.4
PANW,2024-11-01,181.32
SPY,2024-11-01,571.04
TSLA,2024-11-01,248.98
UNH,2024-11-01,567.56
WMT,2024-11-01,82.19
XOM,2024-11-01,114.95
AAPL,2024-11-04,222.01
AMD,2024-11-04,140.71
AMZN,2024-11-04,195.78
CRM,2024-11-04,298.01
CRWD,2024-11-04,74.72
DUOL,2024-11-04,290.65
GOOGL,2024-11-04,169.24
JPM,2024-11-04,219.78
META,2024-11-04,560.68
MSFT,2024-11-04,408.46
NVDA,2024-11-04,136.05
PANW,2024-11-04,180.56
SPY,2024-11-04,569.81
TSLA,2024-11-04,242.84
UNH,2024-11-04,557.77
WMT,2024-11-04,82.45
XOM,2024-11-04,118.61
AAPL,2024-11-05,223.45
AMD,2024-11-05,141.66
AMZN,2024-11-05,199.5
CRM,2024-11-05,297.49
CRWD,2024-11-05,76.895
DUOL,2024-11-05,303
GOOGL,2024-11-05,169.74
JPM,2024-11-05,221.49
META,2024-11-05,572.43
MSFT,2024-11-05,411.46
NVDA,2024-11-05,139.91
PANW,2024-11-05,183.145
SPY,2024-11-05,576.7
TSLA,2024-11-05,251.44
UNH,2024-11-05,567.03
WMT,2024-11-05,83.68
XOM,2024-11-05,118.96
AAPL,2024-11-06,222.72
AMD,2024-11-06,145.1
AMZN,2024-11-06,207.09
CRM,2024-11-06,306.9
CRWD,2024-11-06,80
DUOL,2024-11-06,318.85
GOOGL,2024-11-06,176.51
JPM,2024-11-06,247.06
META,2024-11-06,572.05
MSFT,2024-11-06,420.18
NVDA,2024-11-06,145.61
PANW,2024-11-06,192.59
SPY,2024-11-06,591.04
TSLA,2024-11-06,288.53
UNH,2024-11-06,596.69
WMT,2024-11-06,83.44
XOM,2024-11-06,121
AAPL,2024-11-07,227.48
AMD,2024-11-07,149.82
AMZN,2024-11-07,210.05
CRM,2024-11-07,310.78
CRWD,2024-11-07,82.695
DUOL,2024-11-07,315.82
GOOGL,2024-11-07,180.75
JPM,2024-11-07,236.38
META,2024-11-07,591.7
MSFT,2024-11-07,425.43
NVDA,2024-11-07,148.88
PANW,2024-11-07,193.5
SPY,2024-11-07,595.61
TSLA,2024-11-07,296.91
UNH,2024-11-07,605.45
WMT,2024-11-07,83.85
XOM,2024-11-07,121.15
AAPL,2024-11-08,226.96
AMD,2024-11-08,147.95
AMZN,2024-11-08,208.18
CRM,2024-11-08,321.95
CRWD,2024-11-08,82.5075
DUOL,2024-11-08,326.89
GOOGL,2024-11-08,178.35
JPM,2024-11-08,236.98
META,2024-11-08,589.34
MSFT,2024-11-08,422.54
NVDA,2024-11-08,147.63
PANW,2024-11-08,195.7
SPY,2024-11-08,598.19
TSLA,2024-11-08,321.22
UNH,2024-11-08,615.81
WMT,2024-11-08,84.83
XOM,2024-11-08,121.11
AAPL,2024-11-11,224.23
AMD,2024-11-11,147.35
AMZN,2024-11-11,206.84
CRM,2024-11-11,341.73
CRWD,2024-11-11,85.605
DUOL,2024-11-11,318.23
GOOGL,2024-11-11,180.35
JPM,2024-11-11,239.29
META,2024-11-11,583.17
MSFT,2024-11-11,418.01
NVDA,2024-11-11,145.26
PANW,2024-11-11,199.05
SPY,2024-11-11,598.76
TSLA,2024-11-11,350
UNH,2024-11-11,625.25
WMT,2024-11-11,84.21
XOM,2024-11-11,120.47
AAPL,2024-11-12,224.23
AMD,2024-11-12,143.63
AMZN,2024-11-12,208.91
CRM,2024-11-12,341.15
CRWD,2024-11-12,85.875
DUOL,2024-11-12,314.33
GOOGL,2024-11-12,181.62
JPM,2024-11-12,239.56
META,2024-11-12,584.82
MSFT,2024-11-12,423.03
NVDA,2024-11-12,148.29
PANW,2024-11-12,199.01
SPY,2024-11-12,596.9
TSLA,2024-11-12,328.49
UNH,2024-11-12,614.67
WMT,2024-11-12,84.99
XOM,2024-11-12,120.35
AAPL,2024-11-13,225.12
AMD,2024-11-13,139.3
AMZN,2024-11-13,214.1
CRM,2024-11-13,341.72
CRWD,2024-11-13,86.97
DUOL,2024-11-13,323.43
GOOGL,2024-11-13,178.88
JPM,2024-11-13,241.16
META,2024-11-13,580
MSFT,2024-11-13,425.2
NVDA,2024-11-13,146.27
PANW,2024-11-13,201.18
SPY,2024-11-13,597.19
TSLA,2024-11-13,330.24
UNH,2024-11-13,605.87
WMT,2024-11-13,85.5
XOM,2024-11-13,121.47
AAPL,2024-11-14,228.22
AMD,2024-11-14,138.84
AMZN,2024-11-14,211.48
CRM,2024-11-14,331.65
CRWD,2024-11-14,86.09
DUOL,2024-11-14,322.57
GOOGL,2024-11-14,175.58
JPM,2024-11-14,241.87
META,2024-11-14,577.16
MSFT,2024-11-14,426.89
NVDA,2024-11-14,146.76
PANW,2024-11-14,197.195
SPY,2024-11-14,593.35
TSLA,2024-11-14,311.18
UNH,2024-11-14,593.15
WMT,2024-11-14,84.47
XOM,2024-11-14,120.56
AAPL,2024-11-15,225
AMD,2024-11-15,134.9
AMZN,2024-11-15,202.61
CRM,2024-11-15,325.26
CRWD,2024-11-15,84.1875
DUOL,2024-11-15,307.32
GOOGL,2024-11-15,172.49
JPM,2024-11-15,245.31
META,2024-11-15,554.08
MSFT,2024-11-15,415
NVDA,2024-11-15,141.98
PANW,2024-11-15,193.5
SPY,2024-11-15,585.75
TSLA,2024-11-15,320.72
UNH,2024-11-15,592.23
WMT,2024-11-15,84.25
XOM,2024-11-15,119.31
AAPL,2024-11-18,228.02
AMD,2024-11-18,138.93
AMZN,2024-11-18,201.7
CRM,2024-11-18,322.25
CRWD,2024-11-18,85.7425
DUOL,2024-11-18,306.92
GOOGL,2024-11-18,175.3
JPM,2024-11-18,245.03
META,2024-11-18,554.4
MSFT,2024-11-18,415.76
NVDA,2024-11-18,140.15
PANW,2024-11-18,193.415
SPY,2024-11-18,588.15
TSLA,2024-11-18,338.74
UNH,2024-11-18,589.65
WMT,2024-11-18,84.08
XOM,2024-11-18,120.31
AAPL,2024-11-19,228.28
AMD,2024-11-19,139.39
AMZN,2024-11-19,204.61
CRM,2024-11-19,323.43
CRWD,2024-11-19,88.3225
DUOL,2024-11-19,322.07
GOOGL,2024-11-19,178.12
JPM,2024-11-19,243.09
META,2024-11-19,561.09
MSFT,2024-11-19,417.79
NVDA,2024-11-19,147.01
PANW,2024-11-19,194.03
SPY,2024-11-19,590.3
TSLA,2024-11-19,346
UNH,2024-11-19,577
WMT,2024-11-19,86.6
XOM,2024-11-19,118.63
AAPL,2024-11-20,229
AMD,2024-11-20,137.6
AMZN,2024-11-20,202.88
CRM,2024-11-20,325.7
CRWD,2024-11-20,87.5375
DUOL,2024-11-20,331.14
GOOGL,2024-11-20,175.98
JPM,2024-11-20,240.78
META,2024-11-20,565.52
MSFT,2024-11-20,415.49
NVDA,2024-11-20,145.89
PANW,2024-11-20,196.445
SPY,2024-11-20,590.5
TSLA,2024-11-20,342.03
UNH,2024-11-20,600.5
WMT,2024-11-20,87.18
XOM,2024-11-20,120.32
AAPL,2024-11-21,228.52
AMD,2024-11-21,137.49
AMZN,2024-11-21,198.38
CRM,2024-11-21,335.78
CRWD,2024-11-21,89.3875
DUOL,2024-11-21,341.6
GOOGL,2024-11-21,167.63
JPM,2024-11-21,244.76
META,2024-11-21,563.09
MSFT,2024-11-21,412.87
NVDA,2024-11-21,146.67
PANW,2024-11-21,198.85
SPY,2024-11-21,593.67
TSLA,2024-11-21,339.64
UNH,2024-11-21,597.49
WMT,2024-11-21,88.39
XOM,2024-11-21,121.93
AAPL,2024-11-22,229.87
AMD,2024-11-22,138.35
AMZN,2024-11-22,197.12
CRM,2024-11-22,342.02
CRWD,2024-11-22,93.065
DUOL,2024-11-22,351.97
